id,pin,address,managing_organization,property_status,date_of_acquisition,date_of_disposition,sales_status,sale_offering_status,sale_offering_reason,sq_ft,square_footage_city_estimate,land_value,ward,community_area_number,community_area_name,zoning_classification,zip_code,last_update,application_use,grouped_parcels,application_opens,application_deadline,offer_round,application_url,latitude,longitude
34142,16-11-131-033-0000,444 N LAWNDALE AVE,,Owned by City,2003-08-15T00:00:00.000,,Interest,,,0.0,3158.0,15791.0,27,23,HUMBOLDT PARK,RT-4,60624,09/12/2025,,,,,,,41.88936136850433,-87.71892432810041
24701,25-10-308-011-0000,15 E 100TH ST,,Owned by City,2000-12-11T00:00:00.000,,Offered,,,0.0,3121.0,7802.0,9,49,ROSELAND,RS-3,60628,09/12/2025,,,,,,,41.712374679242586,-87.62294365127526
17751,20-15-310-021-0000,6020 S CALUMET AVE,DOH,Owned by City,,,Not offered,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,7085.0,53138.0,20,40,WASHINGTON PARK,RM-5,60637,12/10/2025,Public Notice,CL4WF - Woodlawn,,2024-11-15T00:00:00.000,Q4 2024,,41.785002565373624,-87.61779724275803
21725,20-21-319-003-0000,6909 S NORMAL BLVD,,Owned by City,1996-02-22T00:00:00.000,,,,,0.0,,,6,68,ENGLEWOOD,B3-2,60621,10/27/2025,,,,,,,41.768529394868814,-87.63687717358876
13959,16-27-102-007-0000,2223 S KENNETH AVE,,Sold,,,,,,2675.0,,,22,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.850574509632686,-87.73527596603549
18540,20-10-310-047-0000,5402 S INDIANA AVE,,Owned by City,,,Interest,,,0.0,,,3,40,WASHINGTON PARK,RM-5,60615,09/12/2025,,,,,,,41.796404883870444,-87.6213677068149
15956,19-23-203-038-0000,3223 W 63RD ST,,Sold,,,,,,4950.0,,,14,66,CHICAGO LAWN,B1-3,60629,09/12/2025,,,,,,,41.77866195179278,-87.70414548499123
19398,20-28-218-015-0000,7351 S PRINCETON AVE,,Sold,1986-11-01T00:00:00.000,1996-03-01T00:00:00.000,,,,0.0,,,6,69,GREATER GRAND CROSSING,RT-4,60621,09/12/2025,,,,,,,41.760229263822794,-87.63174419357257
18104,20-09-308-015-0000,5243 S HALSTED ST,,Sold,1998-12-16T00:00:00.000,2012-06-14T00:00:00.000,,,,0.0,,,20,61,NEW CITY,C1-2,60609,09/12/2025,,,,,,,41.79849088833944,-87.64488650966126
58615,16-15-410-010-0000,743 S KEELER AVE,DOH,Owned by City,1973-03-01T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,8002.0,32009.0,24,26,WEST GARFIELD PARK,RS-3,60624,02/23/2026,Residential - Affordable Housing Development,CL4WF W FIFTH AVE & S KEELER AVE,,2025-11-17T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/e95b6dfb-60c7-4f5d-8a64-4e1d6573e9a7/view,41.87120477157879,-87.72989288205291
12253,17-20-411-001-0000,1819 S CARPENTER ST,,Sold,,,,,,2500.0,,,25,31,LOWER WEST SIDE,RT-4,60608,09/12/2025,,,,,,,41.85741313942903,-87.65289309293
9460,16-12-308-042-0000,3118 W WALNUT ST,DPD Large Lots,Sold,,,,,,2711.0,,,27,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.88569385057022,-87.70459763145165
21622,20-21-314-031-0000,6922 S UNION AVE,,Sold,1994-05-25T00:00:00.000,2002-10-31T00:00:00.000,,,,0.0,,,6,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.76813004309736,-87.6423853326061
23181,25-24-404-047-0000,,Park District,Leased,2005-01-27T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
33943,25-22-310-019-0000,143 E 117TH ST,,Owned by City,,,Interest,,,0.0,,,9,53,WEST PULLMAN,RS-3,60628,09/12/2025,,,,,,,41.681331363409186,-87.6189211999012
63015,20-09-416-080-0000,5409 S SHIELDS AVE,,Owned by City,1992-07-30T00:00:00.000,,Offered,,,0.0,2272.0,6816.0,20,37,FULLER PARK,RS-3,60609,09/12/2025,,,,,,,41.795939295734236,-87.63406136783824
34483,25-34-409-003-0000,911 E 134TH PL,DPD Open Space,Owned by City,2005-01-20T00:00:00.000,,Interest,,,0.0,,,,,,,60827,09/12/2025,,,,,,,,
50772,20-15-123-004-0000,5823 S PRAIRIE AVE,,Owned by City,,,Interest,,,0.0,4023.0,8046.0,20,40,WASHINGTON PARK,RM-5,60637,09/12/2025,,,,,,,41.78856389675623,-87.6185888269245
34894,20-17-102-009-0000,1435 W GARFIELD BLVD,,Owned by City,1996-05-21T00:00:00.000,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,RT-4,60636,09/12/2025,,,,,,,41.793445064477,-87.661101094134
11403,16-13-209-037-0000,2612 W ADAMS ST,,Owned by City,1997-09-24T00:00:00.000,,Interest,,,0.0,,,27,27,EAST GARFIELD PARK,PD 843,60612,09/12/2025,,,,,,,41.878648549928,-87.69195399696926
47553,13-36-323-039-0000,1754 N CALIFORNIA AVE,Chicago Park District,Leased,,,,,,0.0,,,26,24,WEST TOWN,C1-1,60647,09/12/2025,,,,,,,41.91380860031835,-87.69739537670567
11800,16-13-110-015-0000,2931 W WILCOX ST,,Sold,,,,,,2443.0,,,27,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.87895271921389,-87.69990147916845
7800,13-36-325-038-0000,1617 N TROY ST,2FM,Owned by City,,,,,,0.0,,,26,23,HUMBOLDT PARK,B3-3,60647,09/12/2025,,,,,,,41.91077059629167,-87.70534816016348
11420,16-13-323-024-0000,1014 S CALIFORNIA AVE,DPD Open Space,Owned by City,2000-02-24T00:00:00.000,,Application Closed,Environmental Status: Requires Further Env. Review,E,0.0,5963.0,23853.0,28,29,NORTH LAWNDALE,C1-2,60612,03/30/2026,Urban Agriculture,,,2025-11-17T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/3d6e76b0-5913-4cd9-809c-2d26e107f8cf/view,41.86868223495904,-87.6963113972082
10783,16-15-415-013-0000,1121 S KOSTNER AVE,DPD Economic Development,Sold,1998-12-30T00:00:00.000,2025-09-17T00:00:00.000,,,,0.0,,,24,29,NORTH LAWNDALE,PD 1352,60624,04/07/2026,,,,,,,41.8675152609109,-87.73451209998557
21444,20-21-302-016-0000,6747 S UNION AVE,,Owned by City,1999-11-10T00:00:00.000,,Application Closed,,,0.0,5309.0,15927.0,6,68,ENGLEWOOD,RT-4,60621,03/31/2026,,,,,,,41.771160113972336,-87.64130223340582
15286,20-03-101-007-0000,3901 S WABASH AVE,2FM,Owned by City,,,,,,0.0,,,3,38,GRAND BOULEVARD,RM-6,0,09/12/2025,,,,,,,41.82365541386549,-87.6246932396994
23781,25-22-320-017-0000,22 E 119TH ST,,Owned by City,2002-03-21T00:00:00.000,,Interest,,,0.0,,,9,53,WEST PULLMAN,RS-3,60628,09/12/2025,,,,,,,41.678298528075786,-87.62176333072179
63269,25-22-107-032-0000,11227 S MICHIGAN AVE,,Owned by City,1999-01-25T00:00:00.000,,Interest,,,0.0,,,9,49,ROSELAND,B1-3,60628,09/12/2025,,,,,,,41.689969145380026,-87.62065670155542
61843,16-23-227-002-0000,1507 S CHRISTIANA AVE,DPD Planning,Owned by City,1986-09-17T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,3122.0,15611.0,24,29,NORTH LAWNDALE,RT-4,60623,02/03/2026,Missing Middle,Missing Middle Cluster E,,2024-11-15T00:00:00.000,Q4 2024,http://cocdpd.submittable.com/submit/cb2cbc22-cd3d-413c-b36f-58cc4ef01a01/bpd-land-sales-missing-middle,41.86060915410048,-87.70880685202127
14664,20-03-201-066-0000,3920 S LANGLEY AVE,DPD Real Estate,Owned by City,,,Application Closed,Environmental Status: Requires Further Env. Review,C,0.0,3762.0,82764.0,4,38,GRAND BOULEVARD,B3-3,60653,05/19/2026,Side Yard,,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/5dfab578-6c8e-4931-8548-3191503c52c0/chiblockbuilder-2026,41.82325567954825,-87.6104139261768
21204,20-21-204-031-0000,6411 S STEWART AVE,,Owned by City,1999-01-04T00:00:00.000,,Interest,,,0.0,6438.0,12876.0,6,68,ENGLEWOOD,RT-4,60621,03/09/2026,,,,,,,41.777711007141725,-87.63484233134162
11266,16-13-422-002-0000,1017 S FAIRFIELD AVE,,Sold,1996-08-13T00:00:00.000,1998-10-19T00:00:00.000,,,,17613.0,,,28,29,NORTH LAWNDALE,PMD 7,0,09/12/2025,,,,,,,41.868586686113844,-87.69441829906765
22771,25-36-423-034-0000,13636 S TORRENCE AVE,DPD Real Estate,Sold,,2018-04-04T00:00:00.000,,,,0.0,,8600.0,10,55,HEGEWISCH,M3-3,0,09/12/2025,,,,,,,41.64708001888327,-87.55969172464307
9455,16-12-308-016-0000,3121 W FULTON BLVD,,Sold,,,,,,3312.0,,,27,27,EAST GARFIELD PARK,POS-2,60612,09/12/2025,,,,,,,41.88611117245852,-87.70470685254524
9862,16-14-227-010-0000,3333 W VAN BUREN ST,DPD Large Lots,Sold,,,,,,3130.0,,,28,27,EAST GARFIELD PARK,RM-5,60624,09/12/2025,,,,,,,41.87520265912147,-87.70975433235428
21908,25-24-413-029-0000,,Park District,Leased,2001-07-16T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
35854,20-17-230-024-0000,5840 S GREEN ST,,Owned by City,2005-06-27T00:00:00.000,,Interest,,,0.0,,,16,68,ENGLEWOOD,M1-1,60621,09/12/2025,,,,,,,41.78758281957773,-87.64654997972278
22557,25-29-209-046-0000,12156 S GREEN ST,,Owned by City,2001-11-29T00:00:00.000,,Interest,,,0.0,,,21,53,WEST PULLMAN,PMD 10,0,09/12/2025,,,,,,,41.672464950366994,-87.64330029309201
8723,16-10-317-001-0000,257 N KILBOURN AVE,DPD Large Lots,Sold,,2017-12-14T00:00:00.000,,,,0.0,,,28,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.8851281177244,-87.73790182891477
12111,17-17-102-022-0000,22 S LOOMIS ST,2FM,Owned by City,,,,,,0.0,,,27,28,NEAR WEST SIDE,C2-2,0,09/12/2025,,,,,,,41.880994587117144,-87.66235378175489
9578,16-22-219-026-0000,1422 S KEDVALE AVE,,Owned by City,1979-07-31T00:00:00.000,,Interest,,,0.0,5959.0,29793.0,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.86169085872459,-87.72906187308197
34760,20-32-106-003-0000,1247 W 79TH ST,,Owned by City,,,Interest,,,0.0,,,17,71,AUBURN GRESHAM,B1-1,60620,09/12/2025,,,,,,,41.750244204512406,-87.65564484301665
18032,20-08-131-039-0000,1218 W 51ST ST,DOH,Owned by City,,,Application(s) Received,,,0.0,3061.0,10714.0,20,61,NEW CITY,B3-2,60609,03/09/2026,,,,,,,41.801695957514504,-87.65588970747655
61873,16-24-102-006-0000,1313 S KEDZIE AVE,DOH,Owned by City,,,,,,0.0,,,24,29,NORTH LAWNDALE,B3-3,60623,09/12/2025,,,,,,,41.86412538649632,-87.70525226557858
18254,20-08-301-048-0000,5158 S LAFLIN ST,DPD Large Lots,Sold,,2018-02-23T00:00:00.000,,,,0.0,,,16,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.79964909478543,-87.6626594995347
35132,16-23-417-003-0000,3437 W OGDEN AVE,DPD Open Space,Owned by City,2002-10-11T00:00:00.000,,,,,0.0,,,24,29,NORTH LAWNDALE,C1-2,60623,09/12/2025,,,,,,,41.85525292252485,-87.71164973119201
23313,25-25-202-019-0000,,DPD Open Space,Owned by City,2001-11-09T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
19897,20-33-108-027-0000,8044 S EMERALD AVE,,Owned by City,2005-11-09T00:00:00.000,,Interest,,,0.0,,,6,71,AUBURN GRESHAM,RS-3,60620,09/12/2025,,,,,,,41.74749363121341,-87.64307855409847
13041,16-23-202-023-0000,3546 W 13TH PL,,Sold,,,,,,3885.0,,,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.86438347432291,-87.71475139816522
61601,20-21-129-024-0000,411 W 66TH ST,,Owned by City,1998-12-09T00:00:00.000,,Interest,,,0.0,5305.0,15914.0,6,68,ENGLEWOOD,PD 336,60621,03/16/2026,,,,,,,41.77414212956387,-87.63566385452285
34100,16-11-127-043-0000,412 N SPRINGFIELD AVE,,Owned by City,2000-11-21T00:00:00.000,,Interest,,,0.0,3003.0,9009.0,37,23,HUMBOLDT PARK,RS-3,0,09/12/2025,,,,,,,41.88852028779996,-87.72379598276513
24876,25-13-206-006-0000,10713 S HOXIE AVE,,Owned by City,1997-03-19T00:00:00.000,,Interest,,,0.0,,,10,51,SOUTH DEERING,RS-3,60617,09/12/2025,,,,,,,41.700496463748735,-87.56043297137596
11565,16-13-216-013-0000,2727 W JACKSON BLVD,,Sold,,,,,,3256.0,,,27,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.877219661604535,-87.6949094980659
20179,20-23-412-018-0000,6933 S DORCHESTER AVE,,Sold,,2020-10-19T00:00:00.000,Interest,,,0.0,,,5,43,SOUTH SHORE,RT-4,60637,09/12/2025,,,,,,,41.76890989691733,-87.59194409764524
18145,20-10-226-015-0000,711 E 50TH ST,,Sold,,,,,,6763.0,,,20,38,GRAND BOULEVARD,RM-5,60615,09/12/2025,,,,,,,41.803791782954455,-87.60835535085803
10935,16-12-415-010-0000,2733 W LAKE ST,,Owned by City,1973-04-27T00:00:00.000,,Interest,,,0.0,,,27,27,EAST GARFIELD PARK,M1-2,60612,09/12/2025,,,,,,,41.88408435828868,-87.69515470522174
50626,16-13-412-012-0000,2739 W POLK ST,,Owned by City,1978-02-28T00:00:00.000,,,,,0.0,,,28,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.87080819892013,-87.69513133524372
19304,21-30-115-016-0000,7414 S PHILLIPS AVE,DPD Real Estate,Sold,,2024-07-29T00:00:00.000,Interest,,,0.0,,,7,43,SOUTH SHORE,RT-4,60649,09/12/2025,,,,,,,41.760444051351946,-87.56515542932263
14802,20-04-222-072-0000,4254 S WELLS ST,,Owned by City,2003-11-12T00:00:00.000,,Interest,,,0.0,,,3,37,FULLER PARK,RS-3,60609,09/12/2025,,,,,,,41.81658867051237,-87.63269957105993
35226,17-34-301-019-0000,3506 S MICHIGAN AVE,2FM,Owned by City,,,,,,0.0,,,3,35,DOUGLAS,PD 627,60653,09/12/2025,,,,,,,41.83077593922193,-87.62379682822093
17197,20-18-429-006-0000,6213 S HERMITAGE AVE,DPD Large Lots,Sold,,,,,,3105.0,,,15,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.780698096768,-87.66753970633994
18194,20-09-316-017-0000,5343 S HALSTED ST,,Owned by City,2002-01-08T00:00:00.000,,Interest,Environmental Status: Requires Further Env. Review,E,0.0,,,16,61,NEW CITY,C1-2,60609,03/16/2026,Market Rate,5341 S Halsted,,2024-11-15T00:00:00.000,Q4 2024,https://cocdpd.submittable.com/submit/a549666e-52bf-4ec7-be08-5c0545e7817a/bpd-land-sales-market-rate-45-day,41.79670326209624,-87.64484940563585
24318,25-08-200-005-0000,1149 W 95TH ST,DPD Planning,Owned by City,1997-03-10T00:00:00.000,,Application Closed,,,0.0,3550.0,21300.0,21,73,WASHINGTON HEIGHTS,B3-1,60643,09/12/2025,,,,2024-05-17T00:00:00.000,Q1 2024,https://cocdpd.submittable.com/submit/64fc2db7-6019-4c66-8957-8aede06c3fc7/cbb-april-1-2024-market-land-sale-application-45-day-listing,41.72102074021496,-87.65238076245446
13916,16-23-419-015-0000,1941 S HOMAN AVE,DOH,Owned by City,1996-10-11T00:00:00.000,,Interest,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,60623,02/09/2026,,,,,,,41.854153179206435,-87.70984292411634
33857,20-21-213-043-0000,23 W 65TH ST,2FM,Owned by City,,,,,,0.0,,,20,69,GREATER GRAND CROSSING,M1-2,60621,09/12/2025,,,,,,,41.7759753118875,-87.62620957523153
22065,25-25-206-032-0000,,Park District,Leased,2001-11-13T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
24656,25-21-427-019-0000,11818 S PERRY AVE,,Owned by City,2005-02-10T00:00:00.000,,Offered,,,0.0,3010.0,7526.0,9,53,WEST PULLMAN,RS-3,60628,09/12/2025,,,,,,,41.67918920715724,-87.62549271738082
22721,25-24-430-006-0000,,Park District,Leased,2001-09-28T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
9571,16-22-219-007-0000,1417 S KEELER AVE,DOH,Owned by City,1995-01-12T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,6286.0,25144.0,24,29,NORTH LAWNDALE,RT-4,60623,05/19/2026,CL4WF,CL4WF 1413-29  S KEELER AVE,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/a6c4374c-e4ba-4109-9902-93b91ee78e7b/chiblockbuilder-2026-cl4wf,41.86188546309353,-87.72958818908222
19016,20-10-121-009-0000,217 E 50TH ST,,Owned by City,,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,2246.0,26950.0,3,38,GRAND BOULEVARD,RM-5,60615,03/16/2026,Market Rate,Indiana & 50th,,2024-11-15T00:00:00.000,Q4 2024,https://cocdpd.submittable.com/submit/a549666e-52bf-4ec7-be08-5c0545e7817a/bpd-land-sales-market-rate-45-day,41.803598387121546,-87.62032385211198
23887,25-24-206-036-0000,,Park District,Leased,2001-05-01T00:00:00.000,,,,,0.0,,,,,,,60617,09/12/2025,,,,,,,,
17036,20-17-102-037-0000,5519 S LAFLIN ST,,Owned by City,1973-10-01T00:00:00.000,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.79302350927477,-87.66178527208388
61647,20-16-321-049-0000,629 W 62ND ST,,Owned by City,,,Interest,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.78136534858684,-87.64110037443984
13769,16-26-102-009-0000,3839 W CERMAK RD,DPD Planning,Owned by City,2002-09-19T00:00:00.000,,Application Closed,Environmental Status: Requires Further Env. Review,E,0.0,3012.0,12048.0,22,30,SOUTH LAWNDALE,RT-4,60623,05/19/2026,Market Rate,,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/5dfab578-6c8e-4931-8548-3191503c52c0/chiblockbuilder-2026,41.85131172206748,-87.72142937898923
14255,20-05-400-017-0000,4545 S RACINE AVE,,Sold,,,,,,386880.0,,,15,61,NEW CITY,PMD 8,60609,09/12/2025,,,,,,,41.81198587229591,-87.65279660715014
10157,16-15-210-037-0000,4118 W ADAMS ST,,Owned by City,,,Offered,,,0.0,3039.0,9116.0,28,26,WEST GARFIELD PARK,RT-4,60624,12/03/2025,,,,,,,41.8781953352938,-87.72884827923717
18351,20-15-111-006-0000,5625 S PRAIRIE AVE,,Owned by City,1992-07-31T00:00:00.000,,Interest,,,0.0,8107.0,16215.0,20,40,WASHINGTON PARK,RM-5,60637,09/12/2025,,,,,,,41.79211070470478,-87.61867745270385
11798,16-13-110-002-0000,127 S SACRAMENTO AVE,,Owned by City,2001-04-11T00:00:00.000,,Interest,,,0.0,1477.0,3691.0,27,27,EAST GARFIELD PARK,RT-4,00000,09/12/2025,,,,,,,41.878935218756645,-87.7009339331449
20523,20-20-414-034-0000,6842 S GREEN ST,DPD Large Lots,Sold,,2025-07-31T00:00:00.000,Interest,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,05/01/2026,,,,,,,41.76935077769723,-87.6460896664575
16168,20-02-103-042-0000,863 E OAKWOOD BLVD,DPD Planning,Owned by City,,,Application Closed,,,0.0,20727.0,663277.0,4,36,OAKLAND,B3-3,60653,02/09/2026,,,,2024-07-01T00:00:00.000,Q1 2024,https://cocdpd.submittable.com/submit/6e2c8294-9754-42ba-b0c1-a84de0e1cbfb/cbb-april-1-2024-oakwood-application-90-day-listing,41.82390376418786,-87.60366198701487
58767,16-22-116-010-0000,1523 S KILBOURN AVE,,Owned by City,1984-12-31T00:00:00.000,,Offered,,,0.0,3144.0,17291.0,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.859756382584955,-87.7368616291639
62271,25-28-201-010-0000,301 W 119TH ST,CBB Round 1,Owned by City,2010-08-18T00:00:00.000,,Interest,,,0.0,,,9,53,WEST PULLMAN,B1-1,60628,09/12/2025,,,,,,,41.6777042464777,-87.63004277520541
24967,26-30-406-009-0000,,DPD Open Space,Owned by City,2001-06-29T00:00:00.000,,,,,0.0,,,,,,,00000,09/12/2025,,,,,,,,
35145,16-14-309-025-0000,3942 W POLK ST,,Owned by City,1984-06-12T00:00:00.000,,Offered,,,0.0,3126.0,15628.0,24,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.87099290094506,-87.72462525019728
35557,21-31-225-008-0000,2811 E 82ND ST,,Owned by City,1999-08-18T00:00:00.000,,Interest,,,0.0,,,7,46,SOUTH CHICAGO,RS-3,60617,09/12/2025,,,,,,,41.746153836272846,-87.55598768318794
11338,16-12-427-054-0000,22 N CAMPBELL AVE,,Owned by City,2005-11-22T00:00:00.000,,Interest,,,0.0,,,27,28,NEAR WEST SIDE,M1-1,60612,09/12/2025,,,,,,,41.881771107666786,-87.68870831477095
14417,20-06-412-029-0000,4520 S HONORE ST,,Sold,1999-01-29T00:00:00.000,1994-11-15T00:00:00.000,,,,3000.0,,,15,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.8115398533052,-87.67147166270573
20036,20-23-401-002-0000,6720 S DORCHESTER AVE,,Sold,1995-05-18T00:00:00.000,2006-03-06T00:00:00.000,,,,3612.0,,,5,43,SOUTH SHORE,RM-5,60637,09/12/2025,,,,,,,41.772480980489135,-87.59152366506122
34113,20-16-400-019-0000,330 W 59TH PL,,Owned by City,2002-09-19T00:00:00.000,,Interest,,,0.0,,,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.7865593737499,-87.63406874219211
21945,25-25-205-036-0000,,Park District,Leased,2002-01-09T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
9783,16-14-222-014-0000,3314 W VAN BUREN ST,DPD Large Lots,Sold,,,,,,2489.0,,,28,27,EAST GARFIELD PARK,RM-5,60624,09/12/2025,,,,,,,41.87569928948314,-87.70921973378205
50777,16-23-104-020-0000,1216 S LAWNDALE AVE,,Owned by City,1975-12-19T00:00:00.000,,,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,60623,03/05/2026,,,,,,,41.86562712567675,-87.7182529392711
34251,16-11-111-041-0000,602 N SPRINGFIELD AVE,DOH,Owned by City,,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,2904.0,8713.0,37,23,HUMBOLDT PARK,RS-3,60624,05/19/2026,CL4WF,600 BLK  N SPRINGFIELD AVE,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/a6c4374c-e4ba-4109-9902-93b91ee78e7b/chiblockbuilder-2026-cl4wf,41.89192466799589,-87.72389062063564
23221,25-25-201-048-0000,,DPD Open Space,Owned by City,2001-10-18T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
62675,20-18-407-013-0000,5937 S MARSHFIELD AVE,,Owned by City,,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.78566519727523,-87.66524514350236
10319,16-15-218-017-0000,4113 W JACKSON BLVD,,Sold,,,,,,3118.0,,,28,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.87678690377721,-87.72861746509312
35584,16-25-107-002-0000,2305 S KEDZIE AVE,2FM,Owned by City,,,,,,0.0,,,25,30,SOUTH LAWNDALE,C1-2,60623,09/12/2025,,,,,,,41.849816614246116,-87.704842914758
18883,20-11-216-063-0000,4800 S LAKE PARK AVE,,Owned by City,,,,,,0.0,,,4,39,KENWOOD,PD 61,60615,09/12/2025,,,,,,,41.80679052180602,-87.59059490085919
11226,16-12-423-010-0000,2550 W WASHINGTON BLVD,,Sold,,,,,,2637.0,,,27,28,NEAR WEST SIDE,M1-1,60612,09/12/2025,,,,,,,41.882699089166834,-87.6906922923689
24242,25-16-400-033-0000,344 W 107TH PL,,Owned by City,2013-11-15T00:00:00.000,,Interest,,,0.0,,,21,49,ROSELAND,RS-2,60628,09/17/2025,,,,,,,41.699116499275846,-87.63215455683213
17894,20-09-219-011-0000,5025 S PRINCETON AVE,,Owned by City,2002-09-27T00:00:00.000,,Interest,,,0.0,,,20,37,FULLER PARK,RS-3,60609,09/12/2025,,,,,,,41.802851836043764,-87.63286287636144
68252,16-16-115-079-0000,5306 W VAN BUREN ST,DPD Planning,Owned by City,1997-11-05T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,3688.0,11063.0,29,25,AUSTIN,RS-3,60644,05/19/2026,Market Rate,,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/5dfab578-6c8e-4931-8548-3191503c52c0/chiblockbuilder-2026,41.874922516534696,-87.75781721662128
62801,20-16-218-050-0000,5830 S LA SALLE ST,,Owned by City,,,Interest,,,0.0,,,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.788161398773454,-87.62947510280004
9252,16-11-409-007-0000,3531 W WALNUT ST,,Sold,1998-12-16T00:00:00.000,2000-11-30T00:00:00.000,,,,1215.0,,,28,27,EAST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.885306435961375,-87.71476149330447
21767,25-28-103-043-0000,602 W 120TH ST,,Owned by City,2002-07-10T00:00:00.000,,Interest,,,0.0,,,21,53,WEST PULLMAN,RT-4,60628,04/30/2026,,,,,,,41.67627109119462,-87.63730461892678
34775,17-17-112-051-0000,1328 W JACKSON BLVD,2FM,Owned by City,,,,,,0.0,,,27,28,NEAR WEST SIDE,PD 103,60607,09/12/2025,,,,,,,41.87799428898592,-87.66063165029885
9181,16-11-404-038-0000,3418 W FULTON BLVD,,Sold,,,,,,4470.0,,,28,27,EAST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.8866836288567,-87.7120222414374
62228,20-17-220-001-0000,5701 S MORGAN ST,,Owned by City,2001-06-08T00:00:00.000,,Interest,,,0.0,6129.0,27579.0,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.79044607408045,-87.64956827934412
16501,20-16-315-089-0000,751 W 61ST ST,,Owned by City,,,Interest,,,0.0,,,16,68,ENGLEWOOD,B2-2,60621,09/12/2025,,,,,,,41.783133148833514,-87.64417013882783
10421,16-15-222-017-0000,4115 W GLADYS AVE,,Owned by City,1989-11-09T00:00:00.000,,,,,0.0,,,28,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.87587592886709,-87.72867989724419
34128,20-16-108-010-0000,,,Sold,,,,,,,,,,,,,,09/12/2025,,,,,,,,
24957,26-30-404-021-0000,12737 S CARONDOLET AVE,DPD Open Space,Owned by City,,,,,,0.0,,,10,51,SOUTH DEERING,RS-2,60633,09/12/2025,,,,,,,41.66347564132061,-87.54920844304547
17706,20-17-220-008-0000,5723 S MORGAN ST,,Sold,,,,,,3138.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.78986444281656,-87.64955321196302
